customer_id,age,monthly_income,loan_amount,loan_term_months,interest_rate,credit_score,existing_debt,months_on_book,employment_years,debt_to_income,loan_to_income,instalment_estimate,instalment_to_income,default_probability_true,default_flag,risk_grade,PD,LGD,EAD,ECL
1515,38,17244.84997303336,128204.402751072,72,0.23305954737551043,616.9382905498311,50495.30345790647,25,7,0.2440115142437139,0.61952990289638,1780.616704876,0.10325498381606335,0.06252938988265215,0,C - Moderate Risk,0.04862018332854725,0.45,128204.402751072,2804.9947043778125
1516,45,15129.093516330904,161751.48204974117,60,0.17124544849310852,447.3310422236286,5499.43416497422,15,2,0.030291714432185066,0.8909516063379289,2695.858034162353,0.17819032126758577,0.08720606471977067,0,E - Very High Risk,0.1233349738501501,0.65,161751.48204974117,12967.249625738103
1517,32,16323.900348911866,136433.83304421668,72,0.17087993130098206,484.29425252894214,50160.11929134774,19,2,0.25606686218372315,0.6964932304169532,1894.9143478363428,0.11608220506949223,0.09377627163855382,0,E - Very High Risk,0.09917252982979714,0.65,136433.83304421668,8794.817445291243
1518,35,23233.182729561042,117713.97685331725,12,0.20676679557769706,437.2902770697116,52443.30475723677,51,23,0.18810489493873006,0.42221929665402785,9809.49807110977,0.42221929665402785,0.14648364176398446,0,E - Very High Risk,0.13965886419086357,0.65,117713.97685331725,10685.870199370529
1519,46,42038.37714466613,89849.63825015571,12,0.21759817426445255,621.1751995479043,38599.63635133208,13,0,0.07651666360815113,0.1781103449453605,7487.469854179642,0.1781103449453605,0.05331414776334567,1,C - Moderate Risk,0.039122755305866085,0.45,89849.63825015571,1581.8244352116424
1520,61,33482.71268853817,85541.79369306916,12,0.17643653190433622,704.187934900625,56291.15659529071,25,3,0.14010004983497135,0.2129003965140492,7128.482807755764,0.2129003965140492,0.04314396776353071,0,B - Moderate Low Risk,0.03985436102133512,0.35,85541.79369306916,1193.224734889651
1521,65,26713.55523107393,89692.44057613886,36,0.09336013730953638,692.9110606331487,31143.782980888947,23,22,0.0971534947691452,0.2797969039821844,2491.456682670524,0.09326563466072814,0.014665787593443601,0,B - Moderate Low Risk,0.017646133040971235,0.35,89692.44057613886,553.9536587115836
1522,46,29431.126122749618,184594.2867947278,48,0.14787727428361402,517.6348441059005,51854.1743816105,59,4,0.1468235085686158,0.5226730764135923,3845.714308223496,0.13066826910339807,0.05878342274026485,0,E - Very High Risk,0.07079010783448197,0.65,184594.2867947278,8493.842154088248
1523,67,33126.91899104113,154929.5026943046,24,0.09424122773426896,546.6536647730928,14497.425426499627,16,12,0.036469397768876734,0.389737177027651,6455.395945596025,0.1948685885138255,0.03563270972528915,0,D - High Risk,0.04185808766055647,0.55,154929.5026943046,3566.778987741542
1524,52,30404.949207431924,177639.15883695777,12,0.12401669336691928,515.8436719778549,63087.24866881612,51,12,0.17290838693841007,0.48687018469988974,14803.263236413148,0.48687018469988974,0.12534184468902893,0,E - Very High Risk,0.12746080247508282,0.65,177639.15883695777,14717.31932863227
1525,30,22534.320212581944,135987.1684942238,24,0.1830833929638002,627.116662198753,29557.046168871915,10,2,0.10930381558011552,0.502889101347641,5666.132020592658,0.2514445506738205,0.06702513989348684,0,C - Moderate Risk,0.07910402044059406,0.45,135987.1684942238,4840.709290301515
1526,36,18235.29434742769,84780.14471763674,72,0.18184895577278043,694.0156456102934,53688.160513274845,55,7,0.24534911753356758,0.38743614033297286,1177.502009967177,0.06457269005549547,0.036329502111467044,1,B - Moderate Low Risk,0.028804672245730405,0.35,84780.14471763674,854.7224985379913
1527,27,23997.8066341957,144132.85103401577,36,0.2310163974111416,711.0020329299712,69865.77874493814,62,20,0.2426116818713161,0.5005070297710511,4003.690306500438,0.16683567659035037,0.037879700948746896,0,B - Moderate Low Risk,0.041733597690380625,0.35,144132.85103401577,2105.3138466574114
1528,37,33033.93333529537,170789.65286182368,24,0.17868996470093232,565.6249840701092,64745.345335118574,45,5,0.16333039695362006,0.43084397269191804,7116.23553590932,0.21542198634595902,0.06892740752288366,0,D - High Risk,0.0797068930753562,0.55,170789.65286182368,7487.21192946902
1529,43,22836.87059644607,145590.05816433817,12,0.14487487612387567,628.8278764145015,53610.10169467864,66,0,0.19562699957899649,0.531268274949908,12132.504847028182,0.531268274949908,0.15051122749929852,0,C - Moderate Risk,0.1515385836033751,0.45,145590.05816433817,9928.130040430562
1530,46,16162.594966898801,67328.37764326911,12,0.22811669234385684,560.4655498830842,61437.93154622581,25,2,0.3167701498019113,0.34714092312712613,5610.698136939092,0.34714092312712613,0.17786018289736266,0,D - High Risk,0.15609903603965872,0.55,67328.37764326911,5780.44216652563
1531,41,11212.416057805418,61030.28760677978,36,0.2500457093868875,621.8438503215363,74885.9440030577,58,9,0.556570082791735,0.4535915608504832,1695.2857668549939,0.15119718695016107,0.12340482074840908,0,C - Moderate Risk,0.10735646270750532,0.45,61030.28760677978,2948.3981079685095
1532,42,24031.753906574308,145455.806666867,36,0.2166629699350001,569.2555663073566,47404.70678766808,64,19,0.16438218565582824,0.5043875394763807,4040.439074079639,0.16812917982546027,0.052101551608458425,0,D - High Risk,0.05837563197968602,0.55,145455.806666867,4670.091051611364
1533,27,16794.86205969727,107499.20800633427,60,0.1773096664255638,575.2274978216064,64405.29029571357,44,29,0.3195684195300584,0.5333933260076246,1791.6534667722378,0.1066786652015249,0.040823697830566955,0,D - High Risk,0.04406726295924644,0.55,107499.20800633427,2605.4577269192246
1534,34,21507.87290898986,132495.55765806657,36,0.167678865589399,514.224677023818,21428.581603578274,24,25,0.08302611518990005,0.5133606897449402,3680.432157168516,0.17112022991498008,0.04120310580325996,0,E - Very High Risk,0.053497466950081334,0.65,132495.55765806657,4607.314865949258
1535,35,36649.86023082657,91060.23161100294,48,0.13233715737029966,379.50305016913546,30578.400222533928,51,25,0.06952823291809383,0.20704997471907421,1897.0881585625611,0.051762493679768554,0.03547384770057272,0,E - Very High Risk,0.03368496271290417,0.65,91060.23161100294,1993.7843291892837
1536,27,24569.202310024477,125069.58486611817,48,0.1483953656129741,589.4498888460931,75132.93506503839,63,27,0.25483439971235655,0.424208538559568,2605.616351377462,0.10605213463989202,0.03111710375815887,0,D - High Risk,0.04037926008527676,0.55,125069.58486611817,2777.619512836619
1537,29,18996.31380200978,75988.64933589322,12,0.16206597717955237,647.1012953016648,40038.43244625602,24,15,0.17564123608207619,0.3333482227477108,6332.387444657768,0.33334822274771075,0.06247978647622231,0,C - Moderate Risk,0.070639647577309,0.45,75988.64933589322,2415.515134033446
1538,68,27470.01024793495,129884.89596422054,72,0.1270288917025873,636.3237590955408,34509.89124353788,48,3,0.10468959582972899,0.3940202873118835,1803.956888391952,0.0656700478853139,0.02954528119354282,0,C - Moderate Risk,0.022837363230336912,0.45,129884.89596422054,1334.8028462712414
1539,28,40367.637336642,149133.76901323412,36,0.16660284162279534,500.2608434123597,39287.486612036744,20,20,0.08110351344981823,0.3078657782420018,4142.604694812059,0.10262192608066727,0.034327034758287946,0,E - Very High Risk,0.03174424322281907,0.65,149133.76901323412,3077.190113589684
1540,43,24034.430012743793,151349.79234217046,48,0.16873571142183189,439.49170955941463,30760.54815443824,32,15,0.1066544541106517,0.5247672896129988,3153.120673795218,0.1311918224032497,0.061262501621778515,0,E - Very High Risk,0.07055530855300952,0.65,151349.79234217046,6941.045343788242
1541,49,6155.789578784228,67732.54697677409,48,0.2309756160883782,613.6190230480097,41591.1829383679,34,12,0.5630361251261584,0.916922003666984,1411.0947286827934,0.229230500916746,0.1433989465584145,0,C - Moderate Risk,0.13483915047878617,0.45,67732.54697677409,4109.849592350713
1542,38,30200.612612207835,138758.08008464088,60,0.11523852588712238,527.2323645939493,24020.749052536587,52,24,0.06628107559984507,0.382878767688064,2312.634668077348,0.07657575353761281,0.02332677833113665,0,E - Very High Risk,0.0236288455507152,0.65,138758.08008464088,2131.150608101938
1543,51,27771.440487414697,96496.4958248972,72,0.18689661554504147,583.9705432080895,33635.94167151724,38,3,0.10093085162663236,0.2895555473875729,1340.2291086791276,0.04825925789792881,0.040680435712562725,0,D - High Risk,0.02492860153869754,0.55,96496.4958248972,1323.0374818646992
1544,50,25720.978843965808,181079.6558103035,72,0.12556059487580928,526.4784529342833,46572.12957362221,14,22,0.15088892305948703,0.5866795120460754,2514.9952195875485,0.09777991867434592,0.03248223328922514,0,E - Very High Risk,0.03139013434639753,0.65,181079.6558103035,3694.674570135153
1545,59,23246.58193071226,158243.56506095856,36,0.10176064892647906,495.5207471995366,76448.67581752982,24,7,0.27404987983964474,0.5672646324687374,4395.654585026627,0.18908821082291244,0.07737361178853633,0,E - Very High Risk,0.11741814830333895,0.65,158243.56506095856,12077.433153744854
1546,55,18541.822600921747,121034.24187492383,60,0.16022965876207498,713.6364427232297,44107.3258533472,8,27,0.19823350524323388,0.5439695460363706,2017.2373645820637,0.10879390920727411,0.02029143462906691,0,B - Moderate Low Risk,0.01932164043947047,0.35,121034.24187492383,818.5030358299124
1547,38,37119.79379147086,207281.0865072269,72,0.18075476699560694,656.7929129773397,10493.104885715009,6,22,0.023556849805125724,0.465342667921049,2878.90397926704,0.07755711132017483,0.01732686776172443,0,C - Moderate Risk,0.009568792240036657,0.45,207281.0865072269,892.5433434345239
1548,62,10293.52532232762,90892.19696783512,72,0.23088891838236197,618.0125342549098,65121.28660328407,43,17,0.5272026554241651,0.7358363155614063,1262.3916245532655,0.12263938592690106,0.08743226603354834,0,C - Moderate Risk,0.06151765827972803,0.45,90892.19696783512,2516.1638010124557
1549,59,22528.311353506084,117720.51079538779,24,0.16923010665829818,691.0875280633526,61115.82975664947,55,14,0.2260704645428962,0.43545396778066003,4905.021283141158,0.21772698389033002,0.043246905462972676,0,B - Moderate Low Risk,0.052401599025309685,0.35,117720.51079538779,2159.0600513140926
1550,37,22341.278627313015,141653.06213339543,60,0.15846028102202236,621.3983563033203,29117.038035294012,27,12,0.1086070263368058,0.5283682300089257,2360.8843688899237,0.10567364600178514,0.03272005032385204,0,C - Moderate Risk,0.033893956202562345,0.45,141653.06213339543,2160.532207758666
1551,34,31827.534419177548,201379.4819314637,72,0.1519218680272965,589.7229658055388,60787.05998077368,24,0,0.15915742215579512,0.5272674682641124,2796.937249048107,0.08787791137735206,0.045790481623627824,0,D - High Risk,0.03906525546877203,0.55,201379.4819314637,4326.817499301875
1552,51,34885.28516306995,178544.41573994159,24,0.15929954905017285,752.6397534342141,42369.57319764892,67,4,0.1012116641720474,0.42650364593873524,7439.350655830899,0.2132518229693676,0.03125456168924405,0,A - Low Risk,0.03385535908438046,0.25,178544.41573994159,1511.1713268466583
1553,44,23186.129519780057,152069.60694019587,24,0.05,757.8466424613682,73884.8337987438,6,23,0.2655496890059232,0.5465538020998915,6336.233622508161,0.27327690104994573,0.02319994340711928,0,A - Low Risk,0.040204147169326555,0.25,152069.60694019587,1528.4572143513194
1554,55,26543.726818149495,84902.89544603036,72,0.14722858175807918,539.2663711359621,92755.23654695059,66,11,0.29120262947756215,0.2665504107860032,1179.2068811948661,0.04442506846433386,0.047333701381651834,0,E - Very High Risk,0.03780336687094632,0.65,84902.89544603036,2086.2499482187245
1555,64,27223.894515817912,84844.46652904249,36,0.21206238934057203,641.8177452483138,52967.57195659549,16,0,0.1621356682509787,0.2597120043440309,2356.790736917847,0.08657066811467697,0.04878214763834583,0,C - Moderate Risk,0.040406118865371016,0.45,84844.46652904249,1542.7060198386675
1556,65,33426.60991527667,147815.44126694638,24,0.08185720165780337,631.4955786219768,60356.466656875215,57,12,0.15047010652554746,0.3685074098191044,6158.976719456099,0.1842537049095522,0.03025006540586259,0,C - Moderate Risk,0.04329284352554418,0.45,147815.44126694638,2879.707846243129
1557,54,33261.84357890452,69901.14012070664,24,0.16339506113851904,689.028249602618,77058.66456432705,62,17,0.1930607173089256,0.17512844699183497,2912.547505029443,0.08756422349591748,0.023646515108491112,0,B - Moderate Low Risk,0.027235002691272152,0.35,69901.14012070664,666.3152087586528
1558,23,20692.69164400855,132814.6175932979,60,0.1684517834094289,535.27798283671,64228.498394740585,65,12,0.25866015684712196,0.534869266398513,2213.5769598882985,0.10697385327970259,0.05936092168745808,0,E - Very High Risk,0.07060533155560464,0.65,132814.6175932979,6095.323071893667
1559,57,28503.211211490485,152169.1079815301,36,0.20865556551806277,722.077131170353,54097.50127865307,18,12,0.15816200754029652,0.4448887847888821,4226.919666153614,0.14829626159629405,0.032438883814976185,0,A - Low Risk,0.02911415392430066,0.25,152169.1079815301,1107.568708074449
1560,63,28066.014339782912,60891.54722730698,36,0.18466741167293357,546.0188863071801,42815.16632455509,38,24,0.1271263701304677,0.18079858225836104,1691.431867425194,0.060266194086120356,0.029897344648547344,0,D - High Risk,0.027191124234348246,0.55,60891.54722730698,910.6402940136633
1561,60,24072.72042520105,145914.35712749613,24,0.19687026184511033,609.2144110990035,22315.06193041096,18,5,0.07724878872660204,0.5051165612298314,6079.764880312338,0.25255828061491564,0.06512747838938301,0,C - Moderate Risk,0.06589966614538603,0.45,145914.35712749613,4327.068339234281
1562,46,27990.253872257275,155835.29122149144,60,0.15016198625402621,529.0857242811315,39456.54814474884,14,16,0.11747109167838019,0.46395700188089584,2597.254853691524,0.09279140037617917,0.03695735734987882,0,E - Very High Risk,0.03400151362325116,0.65,155835.29122149144,3444.113255343055
1563,43,25161.5020950098,105468.75554283067,60,0.10966807647612693,577.202002539453,40280.22916153891,26,23,0.13340561905989295,0.34930597262099317,1757.8125923805112,0.06986119452419863,0.022688504126510384,0,D - High Risk,0.023331074294669622,0.55,105468.75554283067,1353.384654234872
1564,64,26263.12479291589,113733.47460061812,60,0.15879927612113404,537.2136839604366,45430.65483078881,70,18,0.1441522260742912,0.3608782132660776,1895.557910010302,0.07217564265321552,0.03527888303799666,0,E - Very High Risk,0.0314709450438799,0.65,113733.47460061812,2326.5449537236163
1565,59,14151.949506300009,48494.585469129146,60,0.1742929708820746,543.6013934995176,8343.527573702588,11,29,0.04913061371266851,0.2855589227450068,808.2430911521525,0.05711178454900138,0.024818733502855603,0,D - High Risk,0.021161333676945372,0.55,48494.585469129146,564.4155575505637
1566,35,17656.309023450965,115613.74407933734,12,0.226317698879255,681.7805248498171,37793.48151968225,2,19,0.1783757176612491,0.545667764450751,9634.478673278112,0.545667764450751,0.11382111548345655,0,B - Moderate Low Risk,0.08191321647743054,0.35,115613.74407933734,3314.602776287954
1567,69,31542.04407658553,58974.84461697243,72,0.12289228258783483,616.4968864496417,39819.86761812283,25,9,0.10520314705835794,0.15581014257715511,819.095064124617,0.025968357096192517,0.023255538834587666,0,C - Moderate Risk,0.013637960514346428,0.45,58974.84461697243,361.9334710016937
1568,24,15315.29698544705,92401.80016832892,24,0.26355196211764575,779.5320850996634,17144.536000055723,67,4,0.093286557531047,0.5027751026535281,3850.075007013705,0.25138755132676405,0.05183935431327018,1,A - Low Risk,0.05652474257416809,0.25,92401.80016832892,1305.7469919761286
1569,49,28760.873673565548,103910.12534936103,24,0.18690047910611582,602.5405480610341,53122.75608467484,61,8,0.15392078803427942,0.30107489816644556,4329.588556223376,0.15053744908322278,0.04944629810482256,0,C - Moderate Risk,0.055796187436763234,0.45,103910.12534936103,2609.0049737567297
1570,42,24348.59215179639,73766.09649579947,24,0.14955283656954085,557.1360634008021,63532.903819002175,40,4,0.21744208529908385,0.25246530352391494,3073.5873539916447,0.12623265176195747,0.060016865296474674,0,D - High Risk,0.080293289789481,0.55,73766.09649579947,3257.6074094168252
1571,45,33245.23783463865,70120.53215692262,36,0.14747690933993257,578.0587995677768,44917.69818001619,30,21,0.11259181040062591,0.1757658558139494,1947.7925599145174,0.058588618604649804,0.023670573510666797,0,D - High Risk,0.023588751168941127,0.55,70120.53215692262,909.7306816858604
1572,33,30190.404336773485,72084.83286411893,36,0.1736126206359881,607.6493047791164,20165.148590512545,9,13,0.0556610315802405,0.19897280401860404,2002.356468447748,0.06632426800620135,0.026949035053961252,0,C - Moderate Risk,0.024732140023517292,0.45,72084.83286411893,802.2654809852537
1573,38,21373.766636345317,168828.48580868595,60,0.17729311572540776,644.9545915866687,42934.91751274238,30,22,0.16739725166852087,0.658238705579075,2813.8080968114323,0.131647741115815,0.03042636201387923,0,C - Moderate Risk,0.032871978405512085,0.45,168828.48580868595,2497.3768528822925
1574,53,23214.0132170276,117198.10316156021,72,0.18052914894090893,587.97305621218,59667.77237747012,21,28,0.21419451769511177,0.4207160780641281,1627.7514327994475,0.07011934634402134,0.02886438587805739,0,D - High Risk,0.020755780120014028,0.55,117198.10316156021,1337.8959328372357
1575,36,9115.697483519318,170653.5142759555,36,0.20550297685328744,516.9201882092152,58970.68136630967,45,4,0.539094617397859,1.5600700018154372,4740.375396554319,0.520023333938479,0.3699466933085124,1,E - Very High Risk,0.49607543098201423,0.65,170653.5142759555,55027.06016797597
1576,65,23956.81507845817,103805.75640314075,48,0.15355246010151843,694.6948765777848,44067.67402683991,12,15,0.15328858017547758,0.3610863828072117,2162.619925065432,0.09027159570180293,0.02380146738057594,0,B - Moderate Low Risk,0.022028870712095708,0.35,103805.75640314075,800.3532554416311
1577,62,14838.810059166477,104664.47348313419,24,0.1842535682753733,717.5111840216115,53197.30491824064,42,20,0.2987509595116238,0.5877856392898516,4361.019728463924,0.2938928196449258,0.053876335376235276,0,B - Moderate Low Risk,0.06108721413521093,0.35,104664.47348313419,2237.7813864046634
1578,64,23250.34913593155,103058.01005790051,24,0.16660056494554573,585.9341218779766,32298.449176152513,53,1,0.11576331243931678,0.3693780017932169,4294.083752412521,0.18468900089660845,0.062022468690066834,0,D - High Risk,0.07384747747339453,0.55,103058.01005790051,4185.815741912022
1579,22,19896.654128353042,5000.0,12,0.24586874889246407,738.8750292801672,59901.195696567884,30,13,0.25088471035609844,0.020941544441530506,416.6666666666667,0.02094154444153051,0.029446882033608283,0,A - Low Risk,0.03410866239898321,0.25,5000.0,42.63582799872901
1580,55,17986.966384884152,140261.97740007492,12,0.10768338298862735,579.616343223004,36820.7064603688,46,17,0.1705897559028821,0.6498315428273477,11688.49811667291,0.6498315428273478,0.1462769747682994,0,D - High Risk,0.14448911578995485,0.55,140261.97740007492,11146.481001418102
1581,62,34501.79609696171,115722.89620360958,48,0.2658063673568707,703.4047433970799,29713.78732512809,70,5,0.07176869681803981,0.27950935239813096,2410.893670908533,0.06987733809953274,0.03249001240846349,0,B - Moderate Low Risk,0.018434115936521906,0.35,115722.89620360958,746.6372497946004
1582,54,14790.31282394357,122056.16194359156,12,0.14465593506871627,544.0217104616399,64038.66245275988,60,9,0.3608142213028433,0.6877032926691421,10171.34682863263,0.6877032926691421,0.3039565675331958,0,D - High Risk,0.26806087305793735,0.55,122056.16194359156,17995.16473298508
1583,50,17295.479092705238,36356.783016525005,72,0.13657981126611826,809.8741526378562,47667.58156476554,55,5,0.22967264696390335,0.17517479000171834,504.9553196739584,0.029195798333619728,0.019476158814725024,0,A - Low Risk,0.01400855640849473,0.25,36356.783016525005,127.32651142959843
1584,33,19414.31165287936,118854.78470156307,60,0.16815319353337446,479.32404211373284,46645.163392015216,54,9,0.2002181184084423,0.5101682495309053,1980.9130783593844,0.10203364990618108,0.06895080096932517,0,E - Very High Risk,0.07797510899434262,0.65,118854.78470156307,6024.014614542279
1585,33,21151.05552903527,102457.92867386549,60,0.18864304904898824,531.9780651687852,55674.38973237366,30,5,0.21935229054308197,0.4036753962988419,1707.6321445644248,0.08073507925976837,0.06544614649184152,0,E - Very High Risk,0.060158353253306686,0.65,102457.92867386549,4006.4051733969254
1586,38,17985.771908227645,125024.8924262016,24,0.1654693835141714,795.834615345686,43647.49217238515,59,2,0.20223157687780638,0.5792768355274602,5209.3705177584,0.2896384177637301,0.04892835108698295,0,A - Low Risk,0.0657989730470559,0.25,125024.8924262016,2056.6273817406754
1587,52,22126.81206154966,116962.86324408327,60,0.20389945196327688,483.07110849987146,26362.30913105158,36,24,0.09928493486288692,0.44050201372106945,1949.3810540680545,0.08810040274421388,0.042651656686280154,0,E - Very High Risk,0.03566242641098266,0.65,116962.86324408327,2711.2666771189665
1588,52,27417.234534550917,100584.22435624321,12,0.16202118653165148,600.2083539312881,40505.87845180454,58,11,0.12311562155293068,0.3057207934589708,8382.018696353602,0.3057207934589708,0.06361231722889447,0,C - Moderate Risk,0.06715654451452348,0.45,100584.22435624321,3039.7000231974885
1589,55,30358.870064231727,142524.54108717293,48,0.15425372943623866,577.7272151961736,15209.801867554841,57,22,0.04175002186449059,0.3912215792441848,2969.261272649436,0.0978053948110462,0.023975342655842398,0,D - High Risk,0.02284170584200233,0.55,142524.54108717293,1790.5270035287685
1590,59,29970.46365928202,160987.85616424927,72,0.14301717384452353,622.4873690140328,68449.46316443819,7,19,0.19032478093155059,0.44762920029764713,2235.9424467256845,0.07460486671627453,0.025919201608978558,0,C - Moderate Risk,0.019340166746253946,0.45,160987.85616424927,1401.0893920523372
1591,66,9734.379373351483,103688.12447187997,60,0.2304187632235293,640.3891930728975,22817.36264698626,52,24,0.1953331398254514,0.8876453965804707,1728.1354078646661,0.17752907931609413,0.0461510923997351,1,C - Moderate Risk,0.05078872048752563,0.45,103688.12447187997,2369.784227255135
1592,49,28041.567148091497,62065.762871170795,24,0.19537528403767698,600.8990857609815,83871.82848320065,51,19,0.24924851750813837,0.1844457151276909,2586.0734529654496,0.09222285756384543,0.039416744706116634,1,C - Moderate Risk,0.04441087303788679,0.45,62065.762871170795,1240.3776216920194
1593,69,28535.18794170501,64698.462430659936,24,0.13372259882058518,679.2531469564044,29219.251113721704,14,2,0.08533105153484584,0.18894350886711478,2695.769267944164,0.09447175443355739,0.027905553005662265,0,B - Moderate Low Risk,0.03008673383996872,0.35,64698.462430659936,681.2978966522684
1594,49,19700.806850310593,136913.00554905212,72,0.1619068946809653,732.9539471586064,57327.175867478974,24,0,0.24249081227594146,0.5791345103669092,1901.5695215146127,0.09652241839448487,0.03804417953479875,0,A - Low Risk,0.03336268958204534,0.25,136913.00554905212,1141.9465259694693
1595,64,38341.47365045711,171832.52703452995,12,0.12704604701330002,573.519772833429,82558.23790196853,38,19,0.17943632582352126,0.37346966325345654,14319.377252877495,0.37346966325345654,0.06291464218073739,0,D - High Risk,0.0613032107150259,0.55,171832.52703452995,5793.6370868712465
1596,36,33701.3298545167,47456.0588214396,60,0.2890302694147631,477.00341144003346,50226.8289535878,2,28,0.12419596192595628,0.11734467409817328,790.9343136906599,0.023468934819634656,0.04174408549362893,0,E - Very High Risk,0.018006156371787086,0.65,47456.0588214396,555.4257903529187
1597,64,23535.804934871645,79285.48233947015,12,0.1873242076112885,566.0452785130491,38557.438801300545,71,13,0.13652050180564185,0.28072647383730587,6607.123528289179,0.28072647383730587,0.07236645780459738,1,D - High Risk,0.0748359168350615,0.55,79285.48233947015,3263.370969421379
1598,67,20232.25355785414,106699.91961925931,24,0.10041019629418409,643.9890257293896,45647.17372372017,35,2,0.18801322021622577,0.4394794649466953,4445.829984135805,0.21973973247334766,0.05133217620575316,1,C - Moderate Risk,0.07465001192712324,0.45,106699.91961925931,3584.3176224903596
1599,30,38211.555687543674,38390.82003658419,48,0.12560258051463533,632.9642129832691,27693.315884870277,40,27,0.06039472306780449,0.08372428040378319,799.8087507621707,0.020931070100945796,0.01231003034536268,0,C - Moderate Risk,0.00990941420679242,0.45,38390.82003658419,171.19374186642233
1600,50,24847.890097124364,116133.48712940836,60,0.12998317526602446,690.5615386027056,4480.595584742252,50,15,0.015026747298693143,0.3894813827769372,1935.5581188234726,0.07789627655538744,0.016707146733571824,0,B - Moderate Low Risk,0.015823409947828136,0.35,116133.48712940836,643.1697214318078
1601,45,25680.296461283255,134524.83193340135,48,0.1917059623191093,769.0625284025234,56922.9973983886,26,13,0.1847168362594263,0.4365371201231293,2802.600665279195,0.10913428003078231,0.024332778695178036,0,A - Low Risk,0.022324222408042972,0.25,134524.83193340135,750.7905668714633
1602,59,25579.652777006795,139191.93295987882,72,0.11208675995380084,636.9324183885248,4474.743070413584,15,2,0.014577807569107785,0.45345915551610017,1933.221291109428,0.07557652591935003,0.02561502470934865,0,C - Moderate Risk,0.020968097175683657,0.45,139191.93295987882,1313.3654893682929
1603,40,43424.83576972784,104008.57950963835,60,0.12537645825518196,587.4727027300879,17631.975202997586,10,5,0.03383619628887025,0.19959503524122407,1733.4763251606391,0.03991900704824481,0.02391430971531119,0,D - High Risk,0.014309144049542467,0.55,104008.57950963835,818.5505606254385
1604,25,23267.877887143684,105741.35989598473,24,0.1699477635168459,561.8443548866106,46151.78548334985,27,8,0.1652914864976804,0.3787100840941269,4405.889995666031,0.18935504204706347,0.06343570558038066,0,D - High Risk,0.08249458909203224,0.55,105741.35989598473,4797.699519058577
1605,21,24810.864185609465,79149.29890754547,60,0.17668343382072432,605.0729912203243,31805.0181385838,26,0,0.1068249037352187,0.26584220765626265,1319.1549817924245,0.05316844153125254,0.04124679775677681,0,C - Moderate Risk,0.03428605463396687,0.45,79149.29890754547,1221.1727339629251
1606,50,18351.498696009126,49149.11137122387,24,0.15783342917004797,688.101645126662,54812.387105220376,18,8,0.24890059395685007,0.2231839125937993,2047.8796404676614,0.11159195629689965,0.038421692072177056,0,B - Moderate Low Risk,0.0465503049617932,0.35,49149.11137122387,800.7671430260633
1607,69,21884.004461890883,112499.65709878044,36,0.16338985768632625,571.6999071360898,76980.27370716255,65,11,0.2931375206078679,0.42839378145915114,3124.9904749661237,0.14279792715305037,0.0616230416080718,0,D - High Risk,0.07501049408044863,0.55,112499.65709878044,4641.2601745733145
1608,23,16748.862445708015,136333.7852297608,24,0.12259602153203215,667.7188301219066,39879.877392491166,66,1,0.19842082570166128,0.6783236059149849,5680.574384573367,0.33916180295749243,0.07640130872979715,1,B - Moderate Low Risk,0.1295285623575865,0.35,136333.7852297608,6180.691720552607
1609,65,18514.133975735025,120640.73995251772,24,0.19784565187085795,533.2366115493882,32841.205199724674,32,10,0.1478204221468806,0.5430118961664269,5026.697498021572,0.27150594808321343,0.09183881693387928,0,E - Very High Risk,0.10242163524175225,0.65,120640.73995251772,8031.544210762708
1610,34,10520.386737538158,164361.19578120438,72,0.09993704213171135,618.5106856053551,80368.32490302305,59,13,0.6366078144910937,1.3019261227563486,2282.7943858500607,0.2169876871260581,0.09732438196880433,0,C - Moderate Risk,0.1655927982590669,0.45,164361.19578120438,12247.66365057719
1611,50,32052.196567830146,133815.48723563118,60,0.17341905461843551,496.0661146017526,58670.303947261404,63,27,0.15253843789639854,0.34791033991603215,2230.258120593853,0.06958206798320643,0.03301034212238241,0,E - Very High Risk,0.027538179982732995,0.65,133815.48723563118,2395.272731781749
1612,24,26253.970700687303,146380.19317423555,48,0.2512197122166144,574.5897315147422,63477.117756357715,59,2,0.20148418208188712,0.4646287439814563,3049.587357796574,0.11615718599536408,0.07722346420840902,0,D - High Risk,0.07209456062250227,0.55,146380.19317423555,5804.268640903436
1613,38,26912.874338246562,126708.13467899765,24,0.16535782765647716,738.2373137878607,61891.7018794448,3,12,0.19164217684312568,0.3923405241128083,5279.5056116249025,0.19617026205640414,0.03270693149190651,0,A - Low Risk,0.037204598096562874,0.25,126708.13467899765,1178.5313065743171
1614,57,24580.493547737053,194366.38880496472,60,0.124038659060416,640.843543532807,40068.72595751901,68,8,0.1358418816927018,0.6589452337734508,3239.439813416079,0.1317890467546902,0.03338871335153941,0,C - Moderate Risk,0.041879770348018514,0.45,194366.38880496472,3663.0088769365198
1615,45,25574.12814013874,100407.00801336617,24,0.17533346676475875,609.3333811628008,37482.833448446894,16,7,0.12213786671127143,0.3271763800482436,4183.625333890257,0.1635881900241218,0.04797186040282669,0,C - Moderate Risk,0.05345846237566689,0.45,100407.00801336617,2415.4219170611186
